ResponseId,Y_vaccgot2,X_condR,M1_valancR1,M2_motYOU1R,W_pol_ideo,RP_sevR1,RP_likR1,hadcovi1,flushot1,race1R,genderR1,age,educ,income,kidsR,RP_sev1,RP_lik1,gender,kids,covrisk_get_wv1,covrisk_ill_wv1,covrisk_die_wv1,covid_worry_1_wv1,covid_worry_2_wv1,covid_worry_3_wv1,covid_worry_4_wv1
R_2YDjZuvQfoXpTmt,Null,1,4,3,7,15,7,0,1,0,0,26,2,9,0,18,9,1,0,3,4,2,5,5,4,4
R_2YDto2sjYHTlbMw,1,2,4,4,5,6,7,0,3,0,0,72,6,10,0,9,9,1,0,2,4,3,3,4,1,1
R_2YE6LMPO3rtHG5G,Null,2,2,1,6,9,4,0,1,0,1,18,3,7,0,12,6,2,0,2,2,2,2,5,4,1
R_2yeoer9QMQa9Ms9,1,2,6,5,2,5,6,0,3,1,0,73,5,10,0,8,8,1,0,3,3,2,2,4,1,1
R_2yf2FEJyVA92zjb,Null,4,4,4,1,5,7,0,2,0,0,31,5,9,1,8,9,1,1,3,4,2,2,2,2,2
R_2YfdSOzFfvVMuqR,1,4,5,4,4,13,13,Null,3,1,1,79,5,9,0,16,15,2,0,6,4,5,5,4,3,4
R_2yfKpV0AuIcLTni,0,1,5,4,5,16,10,0,0,0,0,28,2,5,1,19,12,1,1,4,4,4,5,5,5,4
R_2Yfyctjs8eivZCU,0,3,1,1,4,17,2,0,2,0,0,32,2,3,0,20,4,1,0,1,2,1,5,5,5,5
R_2Yg41SlcXIG4fa5,1,1,7,5,2,3,6,0,3,1,0,73,5,7,0,6,8,1,0,3,3,2,2,2,1,1
R_2YGqoO4OVDyUWyl,0,3,6,5,5,10,5,0,0,0,1,21,3,2,0,13,7,2,0,3,2,2,4,4,3,2
R_2ygvlfXNXFeih6w,Null,3,7,Null,1,16,17,1,2,0,0,36,6,10,1,19,19,1,1,6,6,7,4,5,5,5
R_2YhoQQiSLjLHoLT,0,1,3,1,5,17,9,1,1,0,1,56,5,2,1,20,11,2,1,2,5,4,5,5,5,5
R_2Yii6Y4PZAbME9q,0,1,6,5,6,17,2,0,1,0,1,19,2,8,2,20,4,2,2,1,2,1,5,5,5,5
R_2YJIyJdRElJ9dmX,1,4,4,4,4,17,7,0,3,0,1,57,1,2,0,20,9,2,0,4,4,1,5,5,5,5
R_2YJjGjhOw0uocO9,0,3,7,6,4,11,10,0,3,0,1,44,2,4,2,14,12,2,2,4,4,4,3,5,3,3
R_2YJLKrgou5dMSbm,0,1,4,1,3,10,3,0,0,0,1,28,3,6,2,13,5,2,2,1,2,2,1,4,4,4
R_2yjQ6SBMIfL8AQP,0,1,5,4,6,12,12,1,1,0,0,31,4,4,0,15,14,1,0,2,6,6,4,5,4,2
R_2ykDqOyT6KJmJJI,Null,1,4,3,4,8,7,0,1,1,1,34,2,2,2,11,9,2,2,4,3,2,2,4,2,3
R_2yklPEr4C4JgHNf,0,1,6,4,4,14,11,0,3,0,1,46,2,3,1,17,13,2,1,1,6,6,5,5,3,4
R_2YlxDQsDSTKXUMw,Null,1,5,5,4,14,14,0,3,0,1,54,5,8,0,17,16,2,0,4,6,6,5,4,4,4
R_2ymjHrmTMZpGDZo,1,2,3,5,3,9,11,0,3,1,0,70,6,8,0,12,13,1,0,4,5,4,4,4,2,2
R_2Ynci2qLbM50LSh,1,1,6,1,4,17,9,0,0,1,0,69,5,5,0,20,11,1,0,2,5,4,5,5,5,5
R_2YP0NYD7k4ljODs,1,1,4,4,4,5,6,0,3,1,0,72,6,6,0,8,8,1,0,3,3,2,3,3,1,1
R_2YP6FYAtrjqUHwI,Null,2,7,6,5,12,10,0,3,0,0,66,5,10,0,15,12,1,0,4,4,4,4,4,4,3
R_2YPn1C35KFYL6bE,0,2,7,7,4,15,9,0,3,0,1,38,2,7,2,18,11,2,2,3,4,4,5,5,4,4
R_2YQaI1eGQLpQ2Xf,Null,3,6,6,5,11,9,0,3,1,0,67,2,7,0,14,11,1,0,4,4,3,4,4,3,3
R_2YQF1l7EFRxxq4m,0,1,2,1,5,12,4,0,2,0,1,33,5,6,0,15,6,2,0,2,2,2,4,5,2,4
R_2yqggkMHtFrIOdU,1,1,3,3,4,17,10,Null,3,0,1,68,4,2,0,20,12,2,0,4,4,4,5,5,5,5
R_2yr4lloafkcCXCC,Null,2,7,7,7,13,2,0,3,0,0,28,6,8,0,16,4,1,0,1,2,1,4,4,4,4
R_2YriM3ikXQctGOt,Null,1,4,1,4,4,2,0,1,0,0,33,3,4,0,7,4,1,0,1,2,1,1,4,1,1
R_2Yrkup4BT8FKtek,1,4,6,4,6,5,6,0,3,0,0,65,5,10,0,8,8,1,0,3,3,2,2,2,2,2
R_2Ys87qJGrIlYtNV,0,4,4,1,2,1,6,0,0,0,1,38,4,7,3,4,8,2,3,3,3,2,1,1,1,1
R_2ysE8zLdcBSgLuw,0,4,3,1,5,2,1,0,1,0,1,28,5,6,1,5,3,2,1,1,1,1,1,2,1,1
R_2YsKqraTbDbyU6p,Null,1,6,5,4,13,4,Null,1,0,1,30,5,9,0,16,6,2,0,2,3,1,4,4,4,4
R_2Yt7EcNyjBaaY30,0,1,4,2,4,11,15,Null,2,0,1,25,1,1,2,14,17,2,2,5,6,6,4,5,3,2
R_2YthTPLnNyOFwpr,0,3,5,1,4,17,16,0,3,0,1,31,2,1,1,20,18,2,1,4,7,7,5,5,5,5
R_2YuqDCl3zqFpUbi,0,2,5,5,4,8,2,0,1,0,0,20,3,2,2,11,4,1,2,1,2,1,4,5,1,1
R_2YWC34zZdzxBFyb,0,4,1,1,4,13,8,0,0,0,1,21,3,4,0,16,10,2,0,2,4,4,5,5,3,3
R_2YwY5juiXJ0lj9s,0,2,4,5,2,3,9,0,0,0,1,28,2,1,0,6,11,2,0,3,4,4,1,3,1,1
R_2YyLL3NkFBbfCKi,0,2,6,6,6,13,8,1,1,0,1,36,1,3,3,16,10,2,3,2,4,4,4,4,4,4
R_2YyQkDFqa78GK69,1,4,6,4,4,5,6,0,3,1,0,68,2,6,0,8,8,1,0,3,3,2,2,4,1,1
R_2YyQmJQJZBQR3c3,0,3,4,4,6,16,4,1,1,0,0,24,2,8,0,19,6,1,0,2,2,2,5,5,4,5
R_2YyUTSG5xHb0y9i,0,1,5,6,7,9,8,Null,2,0,1,37,3,8,3,12,10,2,3,4,2,4,3,3,3,3
R_2YzdQYg113g2lkT,Null,1,4,1,1,1,1,1,0,0,0,51,6,6,0,4,3,1,0,1,1,1,1,1,1,1
R_2z5rk89wpNRKZ7K,1,3,7,6,4,3,Null,0,3,1,0,73,6,10,0,6,Null,1,0,Null,Null,Null,2,2,1,1
R_2z5ztAYkoIqgupS,0,4,1,1,3,11,13,0,3,0,1,64,2,3,3,14,15,2,3,5,5,5,4,4,3,3
R_2z7uGLtX729D6Vq,Null,4,1,6,2,7,4,0,1,1,0,33,6,9,2,10,6,1,2,2,2,2,3,5,1,1
R_2z8UakjHOmcEywX,0,2,7,7,1,17,14,1,2,0,0,41,4,5,2,20,16,1,2,6,5,5,5,5,5,5
R_2z8XmsWLbu5ABa3,Null,4,5,Null,2,5,6,Null,3,0,0,27,4,2,1,8,8,1,1,3,3,2,3,2,2,1
R_2zAwMKLGs2E8Gfv,0,3,1,1,2,1,4,0,0,1,0,64,5,10,0,4,6,1,0,2,2,2,1,1,1,1
R_2zbCIkDsVbsmpHi,1,2,7,7,3,17,14,0,3,0,1,60,3,6,0,20,16,2,0,6,6,4,5,5,5,5
R_2zdRN83kDlD8Voq,0,3,6,1,4,13,10,1,0,0,1,33,4,9,1,16,12,2,1,4,4,4,5,5,4,2
R_2ZE7uPbOG7RSI21,Null,2,4,4,7,12,8,0,0,1,0,36,5,6,2,15,10,1,2,4,3,3,4,4,4,3
R_2ZEL7InjTlFW1fF,Null,2,7,Null,1,13,14,1,3,1,0,51,6,8,0,16,16,1,0,6,6,4,4,3,4,5
R_2ZENRPql5cyxouC,Null,2,5,4,4,9,8,0,3,0,0,62,5,8,0,12,10,1,0,3,4,3,4,4,2,2
R_2zezM1tL9kCxa1c,Null,2,5,4,4,6,8,Null,1,0,1,29,3,2,1,9,10,2,1,4,3,3,1,2,3,3
R_2zHg9x7H5zsV1Iy,0,1,7,6,6,12,4,0,3,0,0,56,5,10,0,15,6,1,0,2,2,2,4,4,4,3
R_2zi13mKx5lFwgCf,Null,2,4,1,4,12,1,0,0,0,0,30,2,1,1,15,3,1,1,1,1,1,3,4,3,5
R_2zi3NU3z7A11H2d,Null,4,6,4,6,17,1,0,3,0,0,23,2,1,0,20,3,1,0,1,1,1,5,5,5,5
R_2zI5giYW8YL05Q2,Null,4,1,4,3,10,5,0,2,0,0,20,5,1,1,13,7,1,1,1,4,2,4,2,3,4
R_2ziFWDogmH7bFMP,0,3,4,4,4,6,6,0,3,1,0,22,6,9,0,9,8,1,0,4,2,2,1,4,1,3
R_2ziN9JT2wnLzDk5,0,1,4,1,4,6,6,0,1,0,1,20,2,7,2,9,8,2,2,2,4,2,3,4,1,1
R_2ziOrUOzUes69qF,1,2,7,7,2,11,6,1,1,0,1,39,3,7,2,14,8,2,2,4,2,2,2,4,4,4
R_2zIp7vnTBNWBkHe,0,2,4,4,4,15,14,Null,2,0,1,40,2,1,3,18,16,2,3,5,6,5,5,5,4,4
R_2ZIXPA7QuQouPOq,Null,1,4,4,5,13,10,Null,3,0,0,23,5,5,0,16,12,1,0,3,5,4,5,5,3,3
R_2ZJ53LW9qwAXCro,Null,2,7,Null,3,12,6,0,1,0,0,40,5,9,3,15,8,1,3,3,3,2,4,5,3,3
R_2zjRGeAPMcpjujB,Null,4,7,5,2,7,7,0,2,0,0,30,5,7,2,10,9,1,2,2,4,3,3,2,3,2
R_2ZKAP4VWaYCocff,1,4,4,4,2,10,7,0,3,1,0,69,3,9,0,13,9,1,0,3,4,2,3,4,3,3
R_2zkewVUfSYQp9pG,0,3,6,4,2,17,7,1,3,1,1,35,2,3,2,20,9,2,2,3,3,3,5,5,5,5
R_2ZKuwPxYznE4KIj,0,3,4,1,5,12,7,0,1,0,1,26,3,3,1,15,9,2,1,4,3,2,2,4,4,5
R_2zMBV8lzWdBu9e4,0,1,2,2,3,9,4,0,1,0,0,31,6,9,1,12,6,1,1,2,2,2,2,5,3,2
R_2zMDGfpVHRlneW1,0,2,7,7,4,17,13,Null,0,0,0,36,2,5,0,20,15,1,0,6,6,3,5,5,5,5
R_2znF4gSjXvxM35X,Null,4,5,5,2,9,9,0,0,0,0,66,5,7,0,12,11,1,0,4,4,3,3,3,3,3
R_2znF4TxnU5rDcYm,Null,3,7,7,1,17,2,0,0,1,0,53,5,8,1,20,4,1,1,1,2,1,5,5,5,5
R_2zO55azzQzOrLge,Null,1,4,5,6,7,4,0,3,0,1,65,2,5,0,10,6,2,0,2,2,2,2,2,3,3
R_2ZPI60PuS2hiXa2,1,3,4,4,4,13,3,0,1,0,1,29,2,1,0,16,5,2,0,1,3,1,5,5,3,3
R_2ZPU0zOlN8n22Qk,Null,3,5,4,4,13,7,0,3,0,0,26,5,8,1,16,9,1,1,3,4,2,4,4,4,4
R_2zqIRCKqI6NgSdH,1,1,6,Null,2,7,4,Null,1,0,1,39,2,1,0,10,6,2,0,2,3,1,4,2,1,3
R_2zT3OAYk4RB6ilY,1,1,3,1,4,12,5,0,3,0,0,61,3,3,0,15,7,1,0,3,2,2,4,3,5,3
R_2zT4KEWjUVk53Ov,Null,2,5,1,4,5,5,0,0,0,1,45,4,5,1,8,7,2,1,2,3,2,2,4,1,1
R_2zTsWFrDHANPoMV,0,2,1,1,4,1,1,0,0,0,1,35,2,9,0,4,3,2,0,1,1,1,1,1,1,1
R_2ZTuKwE2xatcYJP,0,2,7,6,3,11,7,0,3,1,0,59,5,7,0,14,9,1,0,3,3,3,4,3,3,4
R_2zuXmRjoI8Sk3U0,Null,3,7,7,4,13,1,0,0,0,1,50,4,8,0,16,3,2,0,1,1,1,4,4,4,4
R_2zUxsqDrx8GaWmo,Null,2,4,1,4,2,1,0,1,0,0,28,3,3,0,5,3,1,0,1,1,1,1,2,1,1
R_2ZVqdI8JRaxWFhV,Null,2,6,4,5,13,5,0,1,0,0,20,4,8,0,16,7,1,0,3,3,1,4,4,4,4
R_2zvTxBUbKTCy1Cr,Null,3,7,7,2,6,4,0,3,0,0,27,3,3,1,9,6,1,1,2,2,2,1,1,2,5
R_2zwpIHo36iwJja2,1,3,6,Null,2,15,9,0,3,0,1,39,4,5,2,18,11,2,2,4,4,3,5,5,3,5
R_2ZX3qhoX5PfbDfq,Null,2,7,Null,7,15,9,0,1,0,0,40,6,6,2,18,11,1,2,4,5,2,4,5,4,5
R_2zxaRUp4vzyCTyO,0,1,5,4,2,17,9,0,0,1,1,28,3,5,1,20,11,2,1,2,5,4,5,5,5,5
R_2zXQpB7oSpQuNwA,1,2,6,6,6,11,8,0,3,1,0,69,6,8,0,14,10,1,0,3,4,3,4,4,3,3
R_2zYHzvcCTePHOmX,Null,3,5,4,3,13,8,Null,1,0,0,35,1,1,2,16,10,1,2,4,5,1,4,4,4,4
R_2zZ6msJBJintrvA,Null,1,5,4,5,12,6,0,3,0,0,25,5,7,0,15,8,1,0,4,2,2,3,4,4,4
R_2zZs60nComl4HnK,Null,3,6,4,2,2,4,0,2,0,1,38,6,9,2,5,6,2,2,2,2,2,1,2,1,1
R_2zZvGDtNWuzkP2H,0,4,5,4,6,13,9,0,3,0,0,47,5,10,2,16,11,1,2,4,4,3,4,4,4,4
R_2zZVgYHuV1i0gnS,Null,3,5,5,4,13,1,0,0,0,0,25,5,7,1,16,3,1,1,1,1,1,4,4,4,4
R_2zZyxWqI53Hb9pY,0,1,2,1,2,8,7,0,1,0,1,34,5,7,1,11,9,2,1,1,4,4,3,4,2,2
R_300jov7oDLTzmAN,Null,2,5,1,4,7,5,1,0,0,0,21,2,4,3,10,7,1,3,2,2,3,1,3,1,5
R_300PuiEhnICTcxO,1,2,6,6,7,17,9,0,3,0,1,61,6,7,0,20,11,2,0,2,5,4,5,5,5,5
R_3011HC2kKwiYP0m,Null,3,4,6,3,1,1,0,0,1,0,59,2,9,0,4,3,1,0,1,1,1,1,1,1,1
R_301NNcuoHr3ZGUl,Null,2,3,3,2,14,9,0,1,0,0,25,5,5,0,17,11,1,0,2,7,2,4,4,4,5
R_301tnBziWl54M3s,0,4,6,5,7,13,8,0,3,0,0,63,4,7,0,16,10,1,0,4,3,3,4,5,4,3
R_305YGbXuL4tVjlC,0,3,5,4,2,12,9,0,1,0,0,21,4,4,0,15,11,1,0,3,4,4,4,5,3,3
R_3078qqqcIpMvlOp,Null,4,4,4,4,9,10,0,3,1,1,59,4,7,0,12,12,2,0,4,4,4,3,3,3,3
R_308i9t6vwG0Pdm3,1,2,4,5,4,7,7,0,3,1,1,78,2,2,0,10,9,2,0,3,3,3,2,2,2,4
R_308lfIt4LRMGru1,Null,2,2,4,2,4,3,1,1,0,0,22,3,5,0,7,5,1,0,1,2,2,3,2,1,1
R_3091C5DITQHj3rj,0,1,4,1,4,1,1,0,1,0,1,35,1,3,1,4,3,2,1,1,1,1,1,1,1,1
R_3098O5lvL3MC14A,1,4,4,2,4,4,5,0,0,0,0,53,5,5,0,7,7,1,0,2,3,2,2,3,1,1
R_30c4HePyeSQiDPv,1,3,6,5,6,16,6,0,1,0,1,30,2,3,1,19,8,2,1,5,2,1,5,5,4,5
R_30eFPgsuoUjqNU7,1,1,2,1,4,17,16,0,2,1,0,70,5,9,0,20,18,1,0,5,7,6,5,5,5,5
R_30jnfQMftBi1ZOc,1,2,6,5,4,16,8,0,3,0,1,38,5,7,0,19,10,2,0,5,3,2,5,5,5,4
R_30kOoaDTw5DFX5C,1,2,4,4,2,7,5,Null,3,1,0,72,2,6,0,10,7,1,0,3,3,1,3,4,2,1
R_30kPi5WR6Rz45pB,0,3,5,5,5,12,11,0,2,0,1,24,5,6,0,15,13,2,0,4,5,4,4,4,4,3
R_30pZ0yiHnNUe2cf,0,1,3,4,7,7,1,0,3,0,1,33,5,3,0,10,3,2,0,1,1,1,1,2,3,4
R_30qMC9HDGE5vB3l,Null,3,6,5,5,17,10,0,3,1,0,69,6,7,0,20,12,1,0,3,5,4,5,5,5,5
R_30qp9Wq2NlMX9Jv,Null,1,2,2,7,14,11,0,3,0,0,68,6,8,0,17,13,1,0,4,5,4,4,4,4,5
R_30qSmIvWBfxxLs1,1,3,7,Null,4,15,9,0,0,1,1,68,5,7,0,18,11,2,0,4,4,3,5,5,4,4
R_30vpFRbzyRCHbMb,Null,4,4,1,2,4,7,0,3,0,0,62,3,5,0,7,9,1,0,3,3,3,1,3,2,1
R_31a5ubvedp2YL2n,0,2,6,5,2,11,6,0,2,0,1,35,2,1,Null,14,8,2,8,4,3,1,3,4,4,3
R_31a8wHW3qP8UVlj,Null,2,7,1,2,1,5,0,1,0,0,29,2,1,0,4,7,1,0,2,3,2,1,1,1,1
R_31aNemJ7GcNv4g2,Null,2,7,6,5,6,9,1,0,0,0,33,4,6,0,9,11,1,0,7,2,2,2,4,2,1
R_31AvyJGXElKkLrr,Null,4,6,6,4,15,13,0,3,0,0,63,5,8,0,18,15,1,0,3,6,6,5,5,4,4
R_31bAY68VKcGylb8,1,1,5,5,5,14,6,Null,0,0,0,37,3,5,4,17,8,1,4,3,3,2,4,5,4,4
R_31cuY9Lm4t7IX0x,Null,3,4,1,6,9,10,0,3,0,1,57,4,9,0,12,12,2,0,4,4,4,3,3,3,3
R_31dCzX1DwtVVb9o,1,1,3,1,3,8,6,0,1,0,0,38,5,10,3,11,8,1,3,3,3,2,3,4,2,2
R_31dzzgCHIVcmUhb,1,1,7,4,6,1,4,0,0,1,1,72,6,7,0,4,6,2,0,2,2,2,1,1,1,1
R_31EKzg7NqiKlM5Z,Null,2,7,7,5,12,9,0,2,0,0,45,2,4,0,15,11,1,0,4,4,3,2,5,4,4
R_31ErFb5KKniN2NG,1,4,6,5,2,12,4,0,1,0,1,31,3,4,0,15,6,2,0,2,2,2,5,5,4,1
R_31F3pZ8XtBmdfco,1,4,4,1,4,1,3,0,0,0,0,73,5,9,0,4,5,1,0,2,2,1,1,1,1,1
R_31FR7zkoPAL2hAY,1,4,7,4,4,1,3,0,1,0,0,49,5,10,0,4,5,1,0,3,1,1,1,1,1,1
R_31GJqQa7KvKUgTi,Null,1,4,4,4,1,4,0,0,0,0,58,4,2,0,4,6,1,0,2,2,2,1,1,1,1
R_31gSWYpN4nxcpgD,0,4,5,4,4,13,3,0,3,0,0,20,2,9,1,16,5,1,1,2,2,1,4,4,4,4
R_31GXcDmMZjMy8Hv,Null,2,4,1,2,17,6,0,0,0,1,49,3,1,3,20,8,2,3,2,4,2,5,5,5,5
R_31GzFxBsr6B10xT,Null,2,4,Null,3,10,10,1,1,0,0,21,1,7,1,13,12,1,1,2,6,4,3,4,3,3
R_31Gztj7voUkpHXf,1,4,7,6,6,12,5,0,0,1,0,70,6,9,0,15,7,1,0,2,3,2,3,4,4,4
R_31iokp6UTeZ5kFv,1,1,3,2,7,14,13,0,2,0,1,23,3,3,3,17,15,2,3,5,5,5,2,5,5,5
R_31jy8MI4PSrB2ol,0,1,7,7,5,15,10,Null,2,0,0,29,3,5,0,18,12,1,0,4,4,4,5,5,5,3
R_31KICrvgOx37PRb,Null,1,4,1,4,16,1,0,1,0,0,28,2,1,0,19,3,1,0,1,1,1,5,5,5,4
R_31L3Xxq7szbC5Ex,1,3,6,2,6,17,6,0,3,0,1,66,3,2,0,20,8,2,0,2,3,3,5,5,5,5
R_31LAOMp5cFZw1ry,0,3,4,2,2,11,3,0,0,0,1,18,1,3,2,14,5,2,2,1,2,2,4,4,3,3
R_31LDOqmXJCrkdxP,Null,1,1,1,2,5,7,0,0,0,0,42,5,7,1,8,9,1,1,4,3,2,3,3,1,1
R_31Le14np1HjhTaR,1,2,5,5,4,16,15,0,3,0,1,34,2,4,1,19,17,2,1,7,5,5,5,5,4,5
R_31MYec1QymXZdQN,0,3,5,3,7,6,4,0,0,1,0,27,2,9,0,9,6,1,0,2,2,2,2,4,1,2
R_31nGfIeWy5gXYt7,Null,1,4,1,4,4,1,0,0,0,0,42,2,2,0,7,3,1,0,1,1,1,1,4,1,1
R_31NOPRPgVmlYNg6,0,3,6,6,4,10,7,Null,1,0,1,21,3,1,0,13,9,2,0,3,3,3,4,4,2,3
R_31o8w1IY5Olnt2q,1,2,3,1,1,7,10,0,2,1,0,66,5,9,0,10,12,1,0,3,5,4,2,4,2,2
R_31o9T4nLx7zTv5c,0,2,4,1,4,13,7,0,3,0,1,35,6,4,2,16,9,2,2,4,3,2,4,4,4,4
R_31ordZ1WTMHpyuG,0,4,6,3,4,8,4,0,1,0,0,19,1,1,5,11,6,1,5,2,2,2,3,3,3,2
R_31oVMiEtBd7fYah,Null,2,6,4,6,8,11,0,0,0,0,43,3,2,0,11,13,1,0,4,4,5,2,4,2,3
R_31ovPyBe57hhSLp,0,2,4,4,4,17,8,Null,0,0,1,38,2,4,1,20,10,2,1,4,4,2,5,5,5,5
R_31QwNceYP2S4kLA,0,1,3,1,2,14,7,0,0,0,0,38,3,2,0,17,9,1,0,4,2,3,5,5,3,4
R_31sauQKUr5z9QxQ,1,2,4,2,4,11,7,0,3,0,1,28,6,1,0,14,9,2,0,4,3,2,3,5,3,3
R_31T9L5KqLon7UTS,1,3,6,5,2,15,11,0,3,1,0,72,5,9,0,18,13,1,0,2,6,5,5,5,4,4
R_31TSRNdOJNtRP3P,0,1,4,3,2,3,8,1,3,0,0,39,5,7,3,6,10,1,3,6,2,2,1,2,1,2
R_31TUt2U7FCteiMc,0,3,4,1,4,13,10,0,1,0,0,47,3,9,3,16,12,1,3,4,4,4,5,5,3,3
R_31tvK0nYDm1WTn9,0,4,4,4,4,12,2,0,2,0,1,40,5,8,3,15,4,2,3,1,1,2,4,5,3,3
R_31uYYrUC1lKt1rK,0,1,5,7,6,17,12,1,3,0,0,44,2,7,0,20,14,1,0,4,5,5,5,5,5,5
R_31v1VJ0vOUtyzjY,1,2,7,7,4,17,12,0,1,0,1,34,5,8,1,20,14,2,1,4,5,5,5,5,5,5
R_31vbZgeaAhacQJD,1,1,4,4,1,1,9,0,3,1,0,72,5,5,0,4,11,1,0,7,2,2,1,1,1,1
R_31vdAOqqYDg5SX4,1,3,7,1,2,9,10,0,3,0,0,72,5,9,0,12,12,1,0,4,4,4,4,5,1,2
R_31Xcd9E7JJhFY7s,0,4,2,3,3,13,3,0,3,0,1,36,5,2,3,16,5,2,3,2,2,1,4,4,4,4
R_31Xgkj82dCcpyQM,Null,2,6,5,6,15,13,0,3,0,1,31,6,2,2,18,15,2,2,4,6,5,4,5,4,5
R_31YHa86jEqa7ZkO,0,4,4,3,3,12,7,0,1,0,0,28,2,8,0,15,9,1,0,4,3,2,4,4,3,4
R_31yXT1BZGtltOVY,0,2,4,4,4,13,10,0,1,0,0,42,5,9,0,16,12,1,0,4,4,4,4,4,4,4
R_31Z8ZofPmVxotdL,0,4,5,1,4,4,4,0,1,0,1,54,5,10,0,7,6,2,0,2,2,2,1,2,1,3
R_31zpN6TCr1GEd7v,Null,4,7,7,2,15,9,0,3,0,0,68,5,10,0,18,11,1,0,3,5,3,5,5,4,4
R_31zS5l3y1CYFGCN,Null,1,4,1,4,2,4,0,0,0,1,64,2,3,0,5,6,2,0,2,2,2,1,2,1,1
R_322O1rzwF78GFUw,0,2,4,1,2,9,9,0,3,1,1,68,3,9,0,12,11,2,0,3,4,4,3,5,2,2
R_324pVMjrjBmfZDU,Null,2,5,4,4,17,3,1,2,0,1,28,3,4,2,20,5,2,2,2,2,1,5,5,5,5
R_32IOctqAW0TsLmf,0,1,2,1,4,15,7,0,0,0,1,21,3,9,1,18,9,2,1,4,3,2,5,5,4,4
R_32J7qcDGfCaAMXJ,Null,1,2,2,4,10,8,0,0,0,0,31,4,6,1,13,10,1,1,2,4,4,4,4,3,2
R_32JbwId1cW0PtlG,0,4,4,1,4,5,1,0,0,0,0,37,4,7,1,8,3,1,1,1,1,1,1,3,1,3
R_32JxPe2lfFPKxNy,Null,1,4,6,4,9,Null,0,3,0,1,67,5,4,0,12,Null,2,0,4,3,Null,3,3,3,3
R_32JZIAoIBoORH50,Null,1,7,Null,4,7,5,0,3,1,1,71,5,5,0,10,7,2,0,2,3,2,2,4,2,2
R_32KIJU9ad67Nht1,Null,3,6,4,4,11,9,0,0,0,0,60,5,9,0,14,11,1,0,3,4,4,4,4,3,3
R_32PlVl1PNLrB3zQ,1,1,1,3,4,15,10,0,1,0,1,26,5,4,0,18,12,2,0,4,4,4,3,5,5,5
R_32Ry3dQQsw2rol1,0,3,5,1,6,13,1,0,0,0,1,33,5,7,0,16,3,2,0,1,1,1,3,5,4,4
R_32VHrHyU4lpAmul,1,3,5,5,4,17,9,0,2,0,0,54,6,10,2,20,11,1,2,4,4,3,5,5,5,5
R_32VokQc6gad4u6x,Null,1,7,Null,6,10,4,0,3,0,0,36,2,4,0,13,6,1,0,2,2,2,3,4,3,3
R_32X7Et1IdJmE92h,1,1,4,2,7,14,7,Null,1,0,0,28,6,7,0,17,9,1,0,4,3,2,5,5,4,3
R_32Xjh81op8UhZbr,0,1,7,7,4,1,1,0,3,0,0,22,2,5,0,4,3,1,0,1,1,1,1,1,1,1
R_32Xwh9T9pq0O5bX,Null,3,4,4,4,11,8,0,3,1,0,20,1,3,0,14,10,1,0,4,3,3,4,4,3,3
R_32XXxy6o77c8XIC,0,2,6,7,3,13,4,0,0,0,0,40,6,8,2,16,6,1,2,3,1,2,4,4,4,4
R_32XyTzxbBVpvJdJ,0,2,5,2,3,7,7,0,1,0,1,67,2,6,0,10,9,2,0,3,3,3,2,4,2,2
R_32Y3J1W4QyVGvWD,0,1,3,1,4,4,3,1,0,0,1,42,3,1,0,7,5,2,0,2,2,1,1,4,1,1
R_33145PqfRjCJWAu,Null,2,4,1,4,11,9,Null,0,0,0,30,2,4,0,14,11,1,0,4,4,3,3,5,3,3
R_333CVqN4ZjqzmQ8,Null,4,7,7,4,15,11,0,3,1,0,68,5,9,0,18,13,1,0,4,5,4,5,5,4,4
R_3340po3mRD1ajBv,0,1,1,1,5,13,1,0,0,0,1,37,3,4,4,16,3,2,4,1,1,1,5,5,3,3
R_339XydGdzVcrkD2,Null,1,4,4,2,5,7,0,0,1,0,55,4,4,0,8,9,1,0,3,3,3,2,2,2,2
R_33a0pwvgZkcHA2k,0,3,4,4,4,12,10,0,3,0,1,72,3,1,2,15,12,2,2,4,4,4,4,5,3,3
R_33d207vdheZrNjL,Null,4,6,7,6,11,7,0,1,1,1,30,5,8,2,14,9,2,2,3,4,2,2,5,4,3
R_33Dq6ls6SUM5wM1,Null,3,6,6,4,13,13,0,3,0,0,62,4,5,0,16,15,1,0,5,5,5,5,5,3,3
R_33dqsBo8JYUJ8SL,Null,4,3,1,4,15,4,0,0,0,0,30,1,3,3,18,6,1,3,3,2,1,5,5,3,5
R_33DW3Bj4ELNIS6D,Null,1,5,5,6,13,4,0,0,0,1,24,4,7,0,16,6,2,0,2,2,2,4,4,4,4
R_33ehkH5qMcvkMQM,0,2,6,4,4,6,2,0,0,0,1,50,3,5,3,9,4,2,3,1,2,1,1,2,3,3
R_33f2vGfMxC0WOt3,1,1,7,7,4,16,14,0,0,0,1,41,5,1,1,19,16,2,1,4,6,6,5,5,4,5
R_33jusKYo0OipDWA,Null,2,3,2,2,6,4,0,0,0,0,45,6,10,0,9,6,1,0,2,2,2,2,2,2,3
R_33jztY99kfeVcZl,1,3,4,2,4,10,8,Null,3,1,0,65,2,10,0,13,10,1,0,3,4,3,3,4,3,3
R_33kcYHZHbWGrbe4,1,1,6,2,3,11,11,Null,0,0,1,47,2,8,2,14,13,2,2,6,4,3,5,5,2,2
